"Windows" "TajimasD" "Thetapi" "ThetaS" "S" "Thetapi_persite" "ThetaS_persite"
"1" 500000.5 0.745446301136866 11.1969696969697 9.60303902712905 29 0.266594516594517 0.228643786360216
"2" 1000000.5 1.02083342989564 15.4090909090909 12.583292518307 38 0.275162337662338 0.224701652112626
"3" 1500000.5 0.870888938161335 23.2272727272727 19.5372173310557 59 0.290340909090909 0.244215216638196
"4" 2000000.5 0.539437129827632 22.5606060606061 20.1994958846508 61 0.292994883903975 0.262331115385075
"5" 2500000.5 -0.0377020251532195 21.3484848484848 21.524052991841 65 0.270233985423859 0.272456366985329
"6" 3000000.5 -0.455808937356847 20 22.1863315454361 67 0.232558139534884 0.257980599365536
"7" 3500000.5 -0.463452433564768 18.469696969697 20.5306351614483 62 0.225240206947524 0.250373599529858
"8" 4000000.5 -0.0871873355052519 16.2424242424242 16.5569638398777 50 0.253787878787879 0.258702559998089
"9" 4500000.5 0.0848549034563106 12.8181818181818 12.583292518307 38 0.228896103896104 0.224701652112626
"10" 5000000.5 -0.0357813234961384 17.7424242424242 17.8815209470679 54 0.249893299189074 0.251852407705182
"11" 5500000.5 0.538702826133821 17.3939393939394 15.563546009485 47 0.255793226381462 0.228875676610074
"12" 6000000.5 0.111393070016444 11.1969696969697 10.9275961343193 33 0.164661319073084 0.160699943151754
"13" 6500000.5 -1.0480062738499 9.16666666666667 11.9210139647119 36 0.138888888888889 0.180621423707756
"14" 7000000.5 -0.159091943953784 16.3030303030303 16.8881031166752 51 0.21451355661882 0.222211883114148
"15" 7500000.5 0.367901757324294 22.1666666666667 20.5306351614483 62 0.249063670411985 0.230681293948858
"16" 8000000.5 0.339725019150579 23.1060606060606 21.524052991841 65 0.251152832674572 0.233957097737402
"17" 8500000.5 0.279814878954703 21.4242424242424 20.1994958846508 61 0.255050505050505 0.240470189102985
"18" 9000000.5 0.0242885048079405 11.9848484848485 11.9210139647119 36 0.196472925981123 0.1954264584379
"19" 9500000.5 -0.154384991793911 16 16.5569638398777 50 0.219178082191781 0.226807723833941
"20" 10000000.5 0.145220173047644 25.9545454545455 25.1665850366141 76 0.256975697569757 0.249174109273407
"21" 10500000.5 -0.297868664414831 20.7575757575758 22.1863315454361 67 0.197691197691198 0.21129839567082
"22" 11000000.5 -0.516360023722279 17.9393939393939 20.1994958846508 61 0.190844616376531 0.214888254092029
"23" 11500000.5 -0.525026202034815 24.3787878787879 27.4845599741969 83 0.225729517396184 0.254486666427749
"24" 12000000.5 -0.235929963835149 28.6060606060606 30.1336741885774 91 0.248748353096179 0.26203194946589
"25" 12500000.5 0.223601824829796 17.3636363636364 16.5569638398777 50 0.259158751696065 0.247118863281756
"26" 13000000.5 -0.337061725778282 16.8787878787879 18.2126602238654 55 0.255739210284665 0.275949397331295
"27" 13500000.5 0.230773790009968 29.1969696969697 27.8156992509945 84 0.270342312008979 0.257552770842542
"28" 14000000.5 0.587438340002341 23.5151515151515 20.8617744382459 63 0.237526782981328 0.210724994325716
"29" 14500000.5 -0.597033600272902 15.5606060606061 17.8815209470679 54 0.180937279774489 0.207924662175208
"30" 15000000.5 -0.679989124103863 14.9545454545455 17.5503816702703 53 0.175935828877005 0.206475078473769
"31" 15500000.5 -0.244132472237002 17.5606060606061 18.543799500663 56 0.211573566995254 0.223419271092325
"32" 16000000.5 -0.377894823256717 18.5454545454545 20.1994958846508 61 0.231818181818182 0.252493698558135
"33" 16500000.5 -0.473481605215828 12.1666666666667 13.5767103486997 41 0.199453551912568 0.222569022109831
"34" 17000000.5 -0.204506046238667 19.6212121212121 20.5306351614483 62 0.248369773686229 0.259881457739852
"35" 17500000.5 0.0819250152676033 22.2424242424242 21.8551922686385 66 0.244422244422244 0.240166948007017
"36" 18000000.5 0.170790695039754 18.5454545454545 17.8815209470679 54 0.208375893769152 0.200915965697392
"37" 18500000.5 0.148858842243698 19.4848484848485 18.8749387774605 57 0.243560606060606 0.235936734718257
"38" 19000000.5 -0.147622544088993 18.5909090909091 19.2060780542581 58 0.213688610240334 0.220759517865036
"39" 19500000.5 -0.647293717653195 24.2272727272727 28.146838527792 85 0.207070707070707 0.240571269468308
"40" 20000000.5 -0.392294639975726 26.3787878787879 28.8091170813872 87 0.251226551226551 0.274372543632259
"41" 20500000.5 -0.0757297950295365 31.9242424242424 32.4516491261602 98 0.255393939393939 0.259613193009282
"42" 21000000.5 0.0328568447318009 37.0151515151515 36.7564597245284 111 0.257049663299663 0.255253192531448
"43" 21500000.5 0.400312038158918 33.8030303030303 31.12709201897 94 0.274821384577482 0.253065788772114
"44" 22000000.5 0.350865810789681 22.0909090909091 20.5306351614483 62 0.262987012987013 0.244412323350575
"45" 22500000.5 -0.142777211130599 13.1515151515152 13.5767103486997 41 0.239118457300276 0.246849279067267
"46" 23000000.5 -0.626618361523802 18.6060606060606 21.524052991841 65 0.211432506887052 0.24459151127092
"47" 23500000.5 -0.289057965929009 23.9090909090909 25.4977243134116 77 0.232127096204766 0.247550721489433
"48" 24000000.5 0.0680690983151235 20.8333333333333 20.5306351614483 62 0.251004016064257 0.247357050137932
"49" 24500000.5 0.380989975428929 21.1515151515152 19.5372173310557 59 0.282020202020202 0.260496231080742
"50" 25000000.5 -0.260075626596122 20 21.1929137150434 64 0.273972602739726 0.290313886507444
"51" 25500000.5 -0.839202441340676 12.7121212121212 15.563546009485 47 0.208395429706905 0.255140098516148
"52" 26000000.5 -0.171499544885481 36.3636363636364 37.7498775549211 114 0.24405125076266 0.253354882918934
"53" 26500000.5 -0.238942800980846 33.3030303030303 35.1007633405407 106 0.222020202020202 0.234005088936938
"54" 27000000.5 0.0362064583153612 11.0151515151515 10.9275961343193 33 0.177663734115347 0.176251550553537
"55" 27500000.5 0.707086998993239 18.7272727272727 16.2258245630801 49 0.283746556473829 0.245845826713335
"56" 28000000.5 -0.0931723813124705 16.5454545454545 16.8881031166752 51 0.24331550802139 0.248354457598165
"57" 28500000.5 -1.13186069078043 11.969696969697 15.8946852862826 48 0.170995670995671 0.22706693266118
"58" 29000000.5 -0.663174237110216 16.7272727272727 19.5372173310557 59 0.199134199134199 0.232585920607805
"59" 29500000.5 -0.67382921633546 17.8181818181818 20.8617744382459 63 0.191593352883675 0.224320155249956
"60" 30000000.5 -0.591129528788787 9.78787878787879 11.2587354111168 34 0.157869012707722 0.181592506630916
"61" 30500000.5 -0.0699036595544386 10.1060606060606 10.2653175807242 31 0.187149270482604 0.190098473717114
"62" 31000000.5 0.150899221063827 19.1515151515152 18.543799500663 56 0.239393939393939 0.231797493758287
"63" 31500000.5 0.563789959791133 18.5909090909091 16.5569638398777 50 0.251228501228501 0.223742754592942
"64" 32000000.5 -0.243399481053793 16.6212121212121 17.5503816702703 53 0.161370991468079 0.170392055051168
"65" 32500000.5 -1.04393047353569 18.469696969697 23.8420279294239 72 0.156522855675398 0.20205108414766
"66" 33000000.5 -1.02423962389001 11.0454545454545 14.2389889022948 43 0.187211093990755 0.241338794954149
"67" 33500000.5 0.115230909728418 11.5454545454545 11.2587354111168 34 0.235621521335807 0.229770110430956
"68" 34000000.5 0.166322683978514 14.7575757575758 14.2389889022948 43 0.295151515151515 0.284779778045896
"69" 34500000.5 0.200253519033342 17.969696969697 17.2192423934728 52 0.285233285233285 0.273321307832901
"70" 35000000.5 0.071626525290813 17.1515151515152 16.8881031166752 51 0.241570635936833 0.237860607277116
"71" 35500000.5 -0.769209785639228 13.2272727272727 15.8946852862826 48 0.178746928746929 0.214793044409224
"72" 36000000.5 -0.904062585025853 16.2424242424242 20.1994958846508 61 0.176548089591568 0.219559737876639
"73" 36500000.5 -0.815298374574977 14.7121212121212 17.8815209470679 54 0.169104841518635 0.205534723529516
"74" 37000000.5 -0.750210242823807 11.6212121212121 13.9078496254972 42 0.17345092718227 0.207579845156675
"75" 37500000.5 -0.222610658825452 11.6515151515152 12.2521532415095 37 0.228461081402258 0.240238298853127
"76" 38000000.5 0.238114545212459 13.2424242424242 12.583292518307 38 0.245230078563412 0.233023935524204
"77" 38500000.5 -0.0980429008240099 14.2575757575758 14.5701281790924 44 0.226310726310726 0.231271875858609
"78" 39000000.5 -0.300497768309708 12.6818181818182 13.5767103486997 41 0.230578512396694 0.246849279067267
"79" 39500000.5 0.563291534964886 8.95454545454546 7.94734264314128 24 0.298484848484849 0.264911421438043
"80" 40000000.5 2.03841810765655 86.9090909090909 60.5984876539523 183 0.400502723083368 0.279255703474435
"81" 40500000.5 1.3758987871867 98.0151515151515 75.8308943866398 229 0.342710319983047 0.265142987365873
"82" 41000000.5 -0.864502544408083 21.2878787878788 26.1600028670067 79 0.183516196447231 0.225517266094886
"83" 41500000.5 -0.357329289043633 21.6969696969697 23.5108886526263 71 0.226010101010101 0.244905090131524
"84" 42000000.5 -0.680539993429485 25.7272727272727 30.1336741885774 91 0.229707792207792 0.269050662398012
"85" 42500000.5 -1.17501981969781 14.0606060606061 18.8749387774605 57 0.19000819000819 0.255066740235953
"86" 43000000.5 -0.244087848561069 14.1060606060606 14.9012674558899 45 0.231246895181321 0.244283073047376
"87" 43500000.5 -0.223048783920545 15.1212121212121 15.8946852862826 48 0.212974818608621 0.22386880684905
"88" 44000000.5 -0.365824906158299 10.3484848484848 11.2587354111168 34 0.175398048279404 0.190826023917234
"89" 44500000.5 0.270682275083689 10.1818181818182 9.60303902712905 29 0.203636363636364 0.192060780542581
"90" 45000000.5 0.738360270897267 11.1818181818182 9.60303902712905 29 0.215034965034965 0.184673827444789
"91" 45500000.5 0.606866408909878 15.7575757575758 13.9078496254972 42 0.254154447702835 0.224320155249956
"92" 46000000.5 0.841931169785167 18.4242424242424 15.563546009485 47 0.292448292448292 0.247040412848969
"93" 46500000.5 0.686402036850314 16 13.9078496254972 42 0.266666666666667 0.231797493758287
"94" 47000000.5 0.44583041512525 17.8030303030303 16.2258245630801 49 0.258014931927975 0.235156877725799
"95" 47500000.5 0.239953397937027 25.7727272727273 24.504306483019 74 0.283216783216783 0.269278093219989
"96" 48000000.5 -0.0206523084367345 21.7575757575758 21.8551922686385 66 0.271969696969697 0.273189903357982
"97" 48500000.5 -0.0664608124955467 13.3787878787879 13.5767103486997 41 0.25242995997713 0.256164346201881
"98" 49000000.5 -0.0437327093314859 16.7272727272727 16.8881031166752 51 0.238961038961039 0.241258615952503
"99" 49500000.5 -0.1045656323012 14.5606060606061 14.9012674558899 45 0.238698460009935 0.244283073047376
"100" 50000000.5 0.256807126925696 9.8030303030303 9.2718997503315 28 0.28008658008658 0.264911421438043
"101" 50500000.5 0.109141595603271 11.530303030303 11.2587354111168 34 0.245325596389426 0.239547561938656
"102" 51000000.5 0.310033420770713 14.5 13.5767103486997 41 0.254385964912281 0.238187900854381
"103" 51500000.5 0.900343779335454 15.469696969697 12.9144317951046 39 0.315708101422387 0.263559832553155
"104" 52000000.5 0.429077485706755 9.07575757575758 8.27848191993884 25 0.252104377104377 0.229957831109412
"105" 52500000.5 -0.549171222489783 14.5757575757576 16.5569638398777 50 0.217548620533695 0.247118863281756
"106" 53000000.5 -0.5328702283787 19.9242424242424 22.5174708222336 68 0.242978566149298 0.274603302710166
"107" 53500000.5 -0.240626838276044 13.8030303030303 14.5701281790924 44 0.212354312354312 0.224155818139882
"108" 54000000.5 -0.358503345909689 11.5909090909091 12.583292518307 38 0.163252240717029 0.177229472088831
"109" 54500000.5 -0.799069278210352 12.8484848484848 15.563546009485 47 0.171313131313131 0.207513946793134
"110" 55000000.5 -0.289685778911727 19.2424242424242 20.5306351614483 62 0.249901613537977 0.266631625473355
"111" 55500000.5 0.283820667446185 18.9848484848485 17.8815209470679 54 0.267392232180965 0.251852407705182
"112" 56000000.5 -0.409165293870062 18.1060606060606 19.8683566078532 60 0.208115639150122 0.228371915032796
"113" 56500000.5 -0.715805575011314 20.4393939393939 24.1731672062214 73 0.219778429455849 0.259926529099155
"114" 57000000.5 -0.527500003035756 15.2424242424242 17.2192423934728 52 0.211700336700337 0.239156144353789
"115" 57500000.5 -1.06632137057419 12.1969696969697 15.8946852862826 48 0.179367201426025 0.233745371857097
"116" 58000000.5 -1.11765201375486 9.74242424242424 12.9144317951046 39 0.170919723551302 0.226568978861484
"117" 58500000.5 -0.137120816095169 14.4545454545455 14.9012674558899 45 0.233137829912023 0.240343023482095
"118" 59000000.5 -0.293041158074248 17.3636363636364 18.543799500663 56 0.234643734643735 0.250591885144095
"119" 59500000.5 -0.113867113385191 14.530303030303 14.9012674558899 45 0.223543123543124 0.229250268552152
"120" 60000000.5 0.249481212317959 9.78787878787879 9.2718997503315 28 0.227625088090204 0.215625575589105
"121" 60500000.5 -0.480794574035748 5.3030303030303 5.96050698235596 18 0.129342202512934 0.145378219081853
"122" 61000000.5 0.0951680266840555 11.8333333333333 11.5898746879144 35 0.164351851851852 0.160970481776589
"123" 61500000.5 -0.19732074053757 14.5757575757576 15.2324067326875 46 0.199667911996679 0.208663105927226
"124" 62000000.5 -0.850655984568891 14.3030303030303 17.5503816702703 53 0.238383838383838 0.292506361171172
"125" 62500000.5 -0.53574317394839 11.3939393939394 12.9144317951046 39 0.258953168044077 0.293509813525104
"126" 63000000.5 -0.0969873719495681 13.2878787878788 13.5767103486997 41 0.233120680489102 0.238187900854381
"127" 63500000.5 -0.426528750960098 12.9090909090909 14.2389889022948 43 0.204906204906205 0.226015696861822
"128" 64000000.5 -0.708752922200091 5.27272727272727 6.29164625915352 19 0.195286195286195 0.233023935524204
"129" 64500000.5 -0.390793344995093 10.8939393939394 11.9210139647119 36 0.265705838876571 0.290756438163706
"130" 65000000.5 -0.5674524527078 12.469696969697 14.2389889022948 43 0.254483611626469 0.290591610250914
"131" 65500000.5 -1.03192250852407 6.87878787878788 8.94076047353395 27 0.196536796536797 0.255450299243827
"132" 66000000.5 -0.945661885759754 5.1969696969697 6.62278553595107 20 0.162405303030303 0.206962047998471
"133" 66500000.5 -0.768558478888824 2.96969696969697 3.64253204477309 11 0.123737373737374 0.151772168532212
"134" 67000000.5 -0.710202959651856 5.83333333333333 6.95392481274862 21 0.112179487179487 0.133729323322089
"135" 67500000.5 -0.222866292806945 9.75757575757576 10.2653175807242 31 0.168234064785789 0.176988234150417
"136" 68000000.5 0.369478033593181 7.89393939393939 7.28506408954618 22 0.263131313131313 0.242835469651539
"137" 68500000.5 -0.102520486788247 4.84848484848485 4.9670891519633 15 0.210803689064559 0.215960397911448
"138" 69000000.5 -0.879876071271667 8.53030303030303 10.5964568575217 32 0.18956228956229 0.235476819056038
"139" 69500000.5 -0.696506750210631 13.1969696969697 15.563546009485 47 0.203030303030303 0.239439169376693
"140" 70000000.5 -0.230866966041017 15.4090909090909 16.2258245630801 49 0.223320158102767 0.235156877725799
"141" 70500000.5 -0.0315037300130608 14.469696969697 14.5701281790924 44 0.206709956709957 0.208144688272748
"142" 71000000.5 -0.245959931280101 12.530303030303 13.2455710719021 40 0.192773892773893 0.203778016490802
"143" 71500000.5 -0.234786367477078 14.1363636363636 14.9012674558899 45 0.217482517482517 0.229250268552152
"144" 72000000.5 -0.721756328445516 15.0757575757576 17.8815209470679 54 0.206517227065172 0.244952341740656
"145" 72500000.5 -1.16030388764641 10.6212121212121 14.2389889022948 43 0.174118231495281 0.233426047578603
"146" 73000000.5 -0.0604332775587594 10.4545454545455 10.5964568575217 32 0.21780303030303 0.220759517865036
"147" 73500000.5 -0.342082670007245 11.6363636363636 12.583292518307 38 0.193939393939394 0.209721541971784
"148" 74000000.5 -0.973451143239783 6.46969696969697 8.27848191993884 25 0.147038567493113 0.188147316362246
"149" 74500000.5 -0.580656056884759 6.90909090909091 7.94734264314128 24 0.172727272727273 0.198683566078532
"150" 75000000.5 -0.78822449197456 12.3333333333333 14.9012674558899 45 0.164444444444444 0.198683566078532
"151" 75500000.5 -0.881239302814472 12.030303030303 14.9012674558899 45 0.162571662571663 0.201368479133647
"152" 76000000.5 -1.31786672718786 5.59090909090909 7.94734264314128 24 0.127066115702479 0.180621423707756
"153" 76500000.5 -1.36611315308321 3.15151515151515 4.63594987516575 14 0.112554112554113 0.165569638398777
"154" 77000000.5 -1.8497243851868 6.45454545454545 10.9275961343193 33 0.0993006993006993 0.168116863604912
"155" 77500000.5 -1.61742183176376 8.10606060606061 12.583292518307 38 0.111041926110419 0.172373870113795
"156" 78000000.5 -0.523598376616459 5.83333333333333 6.62278553595107 20 0.17156862745098 0.194787809880914
"157" 78500000.5 -0.137318126014875 5.77272727272727 5.96050698235596 18 0.180397727272727 0.186265843198624
"158" 79000000.5 0.398344095630759 3.27272727272727 2.98025349117798 9 0.204545454545455 0.186265843198624
"159" 80000000.5 -0.582784417188607 1.39393939393939 1.65569638398777 5 0.174242424242424 0.206962047998471
"160" 80500000.5 0.655740116809698 5.34848484848485 4.63594987516575 14 0.232542819499341 0.201563038050685
"161" 81000000.5 -0.0722349049515839 7.81818181818182 7.94734264314128 24 0.236914600550964 0.240828564943675
"162" 81500000.5 -0.645208025650019 7.65151515151515 8.94076047353395 27 0.218614718614719 0.255450299243827
"163" 82000000.5 -0.571742178292195 5.46969696969697 6.29164625915352 19 0.182323232323232 0.209721541971784
"164" 82500000.5 0.717102180178468 11.1363636363636 9.60303902712905 29 0.285547785547786 0.246231769926386
"165" 83000000.5 0.227010565992474 52.4242424242424 50.0020307964306 151 0.25824749962681 0.246315422642515
"166" 83500000.5 -0.00887297148139341 47.9242424242424 48.0151951356453 145 0.242041628405265 0.242500985533562
"167" 84000000.5 0.265326649619572 9.12121212121212 8.60962119673639 26 0.276400367309458 0.260897612022315
"168" 84500000.5 1.44520533292421 9.66666666666667 7.28506408954618 22 0.386666666666667 0.291402563581847
"169" 85000000.5 1.75734228080994 8.36363636363636 5.96050698235596 18 0.418181818181818 0.298025349117798
"170" 85500000.5 1.58966175236929 4.59090909090909 3.31139276797554 10 0.327922077922078 0.236528054855395
"171" 86000000.5 0.793310217926568 2.78787878787879 2.31797493758287 7 0.278787878787879 0.231797493758287
"172" 86500000.5 0.37507630654452 19.6969696969697 18.2126602238654 55 0.281385281385281 0.260180860340935
"173" 87000000.5 0.415113768667688 20.5757575757576 18.8749387774605 57 0.278050778050778 0.255066740235953
"174" 87500000.5 0.478554676309356 8.8030303030303 7.94734264314128 24 0.24452861952862 0.220759517865036
"175" 88000000.5 -0.1239729795562 11.2727272727273 11.5898746879144 35 0.197767145135566 0.203331134875691
"176" 88500000.5 0.225147357400601 15.2878787878788 14.5701281790924 44 0.268208399787347 0.255616283843726
"177" 89000000.5 0.628631313791742 36.4545454545455 32.1205098493627 97 0.350524475524476 0.308851056243872
"178" 89500000.5 0.448984259385843 26.5151515151515 24.1731672062214 73 0.335634829305715 0.3059894583066
"179" 90000000.5 -0.189234796528998 10.7878787878788 11.2587354111168 34 0.229529335912315 0.239547561938656
"180" 90500000.5 -0.557456309797722 16.5909090909091 18.8749387774605 57 0.197510822510822 0.224701652112626
"181" 91000000.5 -1.15721093400574 7.37878787878788 9.93417830392661 30 0.150587507730365 0.202738332733196
"182" 91500000.5 -0.31747132064645 14.4848484848485 15.563546009485 47 0.172438672438672 0.185280309636726
"183" 92000000.5 0.274257497213237 23.1515151515152 21.8551922686385 66 0.208572208572209 0.196893624041789
"184" 92500000.5 0.962311001198978 10.8636363636364 8.94076047353395 27 0.236166007905138 0.194364358120303
"185" 93000000.5 0.112518939687485 2.04545454545455 1.98683566078532 6 0.127840909090909 0.124177228799083
"186" 93500000.5 0.193093771530519 1.74242424242424 1.65569638398777 5 0.134032634032634 0.127361260306751
"187" 94000000.5 0.170685601476681 2.07575757575758 1.98683566078532 6 0.172979797979798 0.165569638398777
"188" 94500000.5 0.0143245967057416 4.65151515151515 4.63594987516575 14 0.258417508417508 0.257552770842542
"189" 95000000.5 0.355685142251571 8.22727272727273 7.61620336634373 23 0.24931129476584 0.230794041404355
"190" 95500000.5 0.434449650024667 5.46969696969697 4.9670891519633 15 0.188610240334378 0.171278936274597
"191" 96000000.5 -0.730394627534588 4.68181818181818 5.62936770555841 17 0.18006993006993 0.216514142521477
"192" 96500000.5 -0.654237081827478 5.63636363636364 6.62278553595107 20 0.225454545454545 0.264911421438043
"193" 97000000.5 -0.495538812952717 9.13636363636364 10.2653175807242 31 0.222838137472284 0.250373599529858
"194" 97500000.5 -0.35973559203315 10.3636363636364 11.2587354111168 34 0.220502901353965 0.239547561938656
"195" 98000000.5 -0.0202195835341056 3.95454545454545 3.97367132157064 12 0.158181818181818 0.158946852862826
"196" 98500000.5 0.833132631531386 5.15151515151515 4.3048105983682 13 0.198135198135198 0.165569638398777
"197" 99000000.5 0.41870363747534 25.6363636363636 23.5108886526263 71 0.261595547309833 0.239907027067615
"198" 99500000.5 0.30495608589689 21.1818181818182 19.8683566078532 60 0.258314855875832 0.242297031803088
"199" 100500000.5 -1.77786912754319 1.46969696969697 2.64911421438043 8 0.113053613053613 0.203778016490802
"200" 101000000.5 0.937895074025445 21.9242424242424 18.2126602238654 55 0.342566287878788 0.284572815997898
"201" 101500000.5 1.36300276507051 20.6212121212121 15.8946852862826 48 0.381874298540965 0.294346023820048
"202" 102000000.5 -0.279179908559384 1.53030303030303 1.65569638398777 5 0.191287878787879 0.206962047998471
"203" 102500000.5 -0.556397670888274 1.6969696969697 1.98683566078532 6 0.16969696969697 0.198683566078532
"204" 103000000.5 -0.414115245727928 1.46969696969697 1.65569638398777 5 0.183712121212121 0.206962047998471
"205" 103500000.5 -0.398813801355254 19.3636363636364 21.1929137150434 64 0.265255292652553 0.290313886507444
"206" 104000000.5 -0.37999760634468 20.3636363636364 22.1863315454361 67 0.254545454545455 0.277329144317951
"207" 104500000.5 0.0610176704205814 8.72727272727273 8.60962119673639 26 0.229665071770335 0.226568978861484
"208" 105000000.5 -0.0520224509667668 8.18181818181818 8.27848191993884 25 0.227272727272727 0.229957831109412
